cyc_pwr,soc,batt_pwr,fc_pwr
5083.681743480747,0.95,0.0,6437.430350490558
6920.577709624303,0.95,0.0,8311.813989412554
1817.4857838302246,0.95,0.0,3104.577330439005
-784.2751877562853,0.95,0.0,481.4103159988405
5257.86862471801,0.95,0.0,6615.172066038786
7143.3435196925775,0.95,9.094947017729282e-13,8539.12604050263
9174.923458152718,0.9497876722739305,564.6201069880431,9940.000000000002
12352.904185592379,0.9482539678449654,4078.413944332533,9940.000000000002
8943.426633428951,0.9481162589802368,366.1942572248139,9940.000000000002
7196.3691289333465,0.9485289201412386,-1131.2836037714192,9940.000000000002
5323.164894029198,0.9495272613702814,-2736.8872336892605,9940.000000000002
5395.9298068555745,0.9499731199316215,-1222.2921072111867,8211.160474763905
5469.27565590324,0.9499995937287377,-72.57618462188634,6917.293746219837
2437.214013863787,0.9499999938595268,-1.096932408206385,3738.2589472857426
383.2936769706388,0.9499999999071915,-0.016579277451000962,1641.1357341438759
1386.1447329042808,0.9499999999985972,-0.0002505827544609929,2664.4336992355384
1375.0246786416833,0.9499999999999788,-3.78747040485905e-06,2653.0864112861213
3397.669260333289,0.9499999999999996,-5.7254283092333935e-08,4717.009449387842
6501.209719246508,0.95,-8.992628863779828e-10,7883.887468619956
-1656.0116692738152,0.95,0.0,0.0
-2665.65187800019,0.95,0.0,0.0
-1664.6725027458447,0.95,0.0,0.0
5250.976049037757,0.95,0.0,6608.138825548732
7350.00671307481,0.95,0.0,8750.006850076337
6473.331278582259,0.95,0.0,7855.440080185978
4504.528703333303,0.95,0.0,5846.4578605441875
3505.3542637417418,0.95,0.0,4826.89210585892
1442.723298485525,0.95,0.0,2722.1666311076788
-2676.695410477854,0.95,0.0,0.0
-3667.4501022821405,0.95,0.0,0.0
3309.7158259424373,0.95,4.547473508864641e-13,4627.261046880038
5347.355771138684,0.95,0.0,6706.4854807537595
7474.070761889114,0.95,0.0,8876.602818254198
7630.615732864333,0.95,9.094947017729282e-13,9036.342584555441
8854.366768693559,0.9498909979899147,289.8572303087635,9940.000000000002
6898.466339389547,0.9499925835118177,-278.4900692627216,8620.787163465364
4832.715263177195,0.9499998879055672,-20.02451809208742,6205.180817297242
527.515087393318,0.9499999983057801,-0.30265496838705985,1788.6410049555473
-2697.6845778427423,0.9499999999743931,-0.004574393663915544,0.0
-28786.75441442721,0.9499999999996129,-6.913849483680679e-05,0.0
-27702.76187506897,0.9499999999999941,-1.0449641649756813e-06,0.0
-24451.140642166272,0.9499999999999998,-1.5887280824244954e-08,0.0
-21144.520040484065,0.95,-2.9967850423417985e-10,0.0
-17790.57452922074,0.95,0.0,0.0
-14396.978437470341,0.95,0.0,0.0
-10971.406036761022,0.95,0.0,0.0
-7521.531647615988,0.95,0.0,0.0
-4055.0295956874193,0.95,0.0,0.0
-755.9168274754235,0.95,0.0,509.20150907408504
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
1890.1835401003266,0.95,2.2737367544323206e-13,3178.7587143880883
5674.387770741077,0.95,0.0,7040.191602797017
9470.103474992087,0.9496925262745267,817.6315499932161,9940.000000000002
13285.004943995129,0.9477697371880285,5113.064599856829,9940.000000000002
17126.766518087043,0.9442876756528465,9259.468807619758,9940.000000000002
21003.062468731598,0.9392485415934109,13400.022994803754,9940.000000000002
18086.604660655157,0.9353803969422528,10286.137789029126,9940.000000000002
17782.635143710326,0.9316314862637284,9969.07180979406,9940.000000000002
14228.573812710698,0.929323369241898,6137.725411236616,9940.000000000002
7047.538580031152,0.929782564082668,-1258.8526456875848,9940.000000000002
-4252.869782021628,0.9337223123531102,-10800.562404560205,9940.000000000002
-3330.606479643956,0.9373851227247542,-10041.355254042905,9940.000000000002
-1627.8972609352804,0.9405366423271808,-8639.685025201925,9940.000000000002
4169.530357219478,0.9418956814136293,-3725.7168366690203,9940.000000000002
3386.25133369585,0.9434996222055323,-4397.09885683213,9940.000000000002
3422.3101029821373,0.9450922887850159,-4366.191340301027,9940.000000000002
5182.88951840608,0.9461344888149351,-2857.123269937647,9940.000000000002
14239.651582147466,0.9438216486173611,6150.285240530005,9940.000000000002
-4343.033808212479,0.9477884714075159,-10874.785430920514,9940.000000000002
-19303.98664394928,0.9497592194917259,-5402.67707631717,0.0
-8591.330078707386,0.9499890648794638,-630.1061091358822,0.0
-21850.138102976896,0.9499998347241844,-29.524825447691,0.0
-9430.507290803349,0.9499999975019849,-0.4462447020903255,0.0
-1918.2570252045648,0.9499999999622444,-0.006744640546003211,0.0
6298.029102267121,0.9499999999994293,-0.00010194005608354928,7676.560429793048
4118.433978621261,0.9499999999999913,-1.540767470942228e-06,5452.483653488595
10144.247614325968,0.949421022990279,1539.6108045747887,9940.000000000002
16769.705289071775,0.9460818001398228,8879.633376115959,9940.000000000002
19419.12893902583,0.9416764690195746,11714.619538751078,9940.000000000002
25970.813128758247,0.9346244571798923,18752.650692915766,9940.000000000002
33000.137758147925,0.9247347895203564,26298.521231163624,9940.000000000002
34622.356256405474,0.9141828965302473,28059.50527182531,9940.000000000002
34458.413648768525,0.9036979285244446,27881.538915293666,9940.000000000002
16921.67737564331,0.9002950418610535,9048.92765310947,9940.000000000002
29280.040747625946,0.8919112514615604,22294.105060861282,9940.000000000002
20044.53365246368,0.8872559582777365,12379.316560150948,9940.000000000002
26419.744021320905,0.8800234559524511,19232.609477281647,9940.000000000002
24719.10319263675,0.8734750108214021,17413.57032801288,9940.000000000002
28743.751226285127,0.8653063539177752,21722.02387438006,9940.000000000002
19112.170658482228,0.8610282244226238,11376.36604496212,9940.000000000002
18051.752671207996,0.8571745848787666,10247.56592944353,9940.000000000002
16890.14790064576,0.8537849064738356,9013.804363075658,9940.000000000002
5991.971582533581,0.8545741371640858,-2163.6243578283606,9940.000000000002
2804.422954349548,0.8563599936694247,-4895.8088962718175,9940.000000000002
4346.136148758488,0.8576638148089577,-3574.3404439212973,9940.000000000002
2739.1486462229295,0.8594700801199744,-4951.7583032374905,9940.000000000002
5849.858373705241,0.8603037442319866,-2285.435679681223,9940.000000000002
5849.858373705241,0.8611374083439989,-2285.435679681223,9940.000000000002
5849.858373705241,0.8619710724560111,-2285.435679681223,9940.000000000002
5849.858373705241,0.8628047365680234,-2285.435679681223,9940.000000000002
9017.010205473507,0.862643309354821,429.26589040586134,9940.000000000002
9087.083061088542,0.8624592954098,489.32833807589145,9940.000000000002
13974.061055234084,0.8602596937790342,5849.16219414295,9940.000000000002
15831.914147841651,0.857302137507853,7864.708812031921,9940.000000000002
16130.077117230943,0.8542250098005852,8182.672171248763,9940.000000000002
13095.862919633393,0.8523837704049927,4896.208346289144,9940.000000000002
14952.091158740923,0.8497915854978445,6893.116347545325,9940.000000000002
16892.00007871199,0.8464011311825435,9015.867657419112,9940.000000000002
13765.79561901351,0.8442807403932464,5638.525389366672,9940.000000000002
15679.253745807357,0.8413874167745352,7693.90188172144,9940.000000000002
19432.463383057304,0.8369765599426249,11729.313464822697,9940.000000000002
25185.919933917063,0.8302397208131552,17914.54606732517,9940.000000000002
24045.131341298853,0.8239650256066449,16685.616826403653,9940.000000000002
17260.902364431873,0.8204268945995618,9408.568276679416,9940.000000000002
13824.21841884269,0.8182814552006789,5705.1344417314895,9940.000000000002
10255.541568595276,0.817651636898778,1674.8075420253567,9940.000000000002
6593.4552503159875,0.818252806410803,-1648.0669283005832,9940.000000000002
2877.947479950459,0.8200156745797105,-4832.787874328179,9940.000000000002
8296.328359782172,0.820084420120001,-188.4614059009964,9940.000000000002
11978.2271447376,0.8187028833478958,3673.770988432558,9940.000000000002
13917.62706770262,0.8165273432073556,5785.178081295485,9940.000000000002
15924.928947640055,0.8135306504788457,7968.780150868303,9940.000000000002
12371.75365765599,0.8119887266367122,4100.270938840433,9940.000000000002
16230.456347773268,0.8088694562679686,8294.737582920185,9940.000000000002
12639.438049537323,0.8072108072142108,4410.66564185682,9940.000000000002
14633.2714358907,0.8047416650037059,6565.922241392151,9940.000000000002
10955.344047958508,0.8037986882457366,2507.5558799021683,9940.000000000002
9087.09396966966,0.8036146707845296,489.33768828827885,9940.000000000002
5276.194849697113,0.8046276977687334,-2777.1472716881904,9940.000000000002
9009.513503094646,0.8044686869834713,422.8401455096954,9940.000000000002
9009.513503094646,0.8043096761982091,422.8401455096954,9940.000000000002
9009.513503094646,0.804150665412947,422.8401455096954,9940.000000000002
9009.513503094646,0.8039916546276848,422.8401455096954,9940.000000000002
9009.513503094646,0.8038326438424227,422.8401455096954,9940.000000000002
7109.167721551297,0.8042725695831522,-1206.0276672417463,9940.000000000002
3290.1320164006233,0.8059065632476915,-4479.486843085181,9940.000000000002
3205.5555722465124,0.8075670007653056,-4551.98093807442,9940.000000000002
-4323.833488738015,0.8115280580694894,-10858.979727929136,9940.000000000002
-750.8214624138727,0.814416208709817,-7917.676227859101,9940.000000000002
972.8667486905988,0.8167747235207283,-6465.714215408059,9940.000000000002
4510.265180607108,0.8180272277238859,-3433.65841662248,9940.000000000002
2643.3096380596926,0.8198634582654823,-5033.9060245202645,9940.000000000002
6167.8875786379,0.8205976866817423,-2012.8392183103724,9940.000000000002
13364.15609163364,0.8186407711146455,5203.8134506232955,9940.000000000002
9859.801921363127,0.8181917345557208,1194.0742484974787,9940.000000000002
9898.853516044466,0.8177248584515246,1241.5130175467268,9940.000000000002
8115.703715284188,0.8178500784819474,-343.28252975641226,9940.000000000002
2668.9180342846016,0.8196783022472597,-5011.9559706131995,9940.000000000002
793.7338149513917,0.8220928251468065,-6619.256730041666,9940.000000000002
706.9218742570838,0.8245344908545881,-6693.6669649225005,9940.000000000002
621.9272656535613,0.8270027311596412,-6766.519486582663,9940.000000000002
-1215.9415348478815,0.8300305483954158,-8300.563071486778,9940.000000000002
12695.517597886479,0.8283474455544841,4475.692947456491,9940.000000000002
497.81369806330895,0.8308544914747268,-6872.902544517166,9940.000000000002
5640.517968337563,0.8317536084084736,-2464.8703128535185,9940.000000000002
3869.4606498728886,0.8332064679355026,-3982.9194429660974,9940.000000000002
3816.541764804252,0.8346758731950417,-4028.278487310642,9940.000000000002
8956.625716153103,0.8345339098420504,377.5077567026576,9940.000000000002
10733.932241095903,0.8336855531647225,2255.9429556558566,9940.000000000002
12564.825993309218,0.8320594390973781,4324.148879069129,9940.000000000002
14460.136970441243,0.8296637075664132,6370.709178533363,9940.000000000002
16431.041203291556,0.8264602247603197,8518.674589482824,9940.000000000002
16687.23418113014,0.8231555505253821,8787.761987712925,9940.000000000002
16946.269642783416,0.8197423617234195,9076.323013527552,9940.000000000002
24571.273575645646,0.8132546515689685,17252.06438802347,9940.000000000002
17686.920210084118,0.8095456632469146,9862.910614556473,9940.000000000002
12327.55639947916,0.8080100486999982,4083.493313956318,9940.000000000002
16179.23785190226,0.8049122816215382,8237.556213886324,9940.000000000002
8817.67006111411,0.804815108138854,258.40290952637895,9940.000000000002
5054.263314151027,0.8058975247146556,-2967.3743021562636,9940.000000000002
-2467.4039601237637,0.8093011320025632,-9330.766939973884,9940.000000000002
-4406.243383432329,0.8132869354101839,-10926.819553241494,9940.000000000002
-8111.6777813512645,0.8183854093682307,-13977.133149608362,9940.000000000002
-11699.281891320217,0.8245611717116802,-16930.448852934802,9940.000000000002
-9939.122451327445,0.8302083920914576,-15481.485601932753,9940.000000000002
7222.411751458149,0.8306129107100456,-1108.9613558930164,9940.000000000002
7222.411751458149,0.8310174293286336,-1108.9613558930164,9940.000000000002
319.1533292720842,0.833580335584338,-7026.040003481072,9940.000000000002
-9930.215900388883,0.8392248814984871,-15474.153729200127,9940.000000000002
5088.996848780031,0.8402964382125897,-2937.602701045689,9940.000000000002
8424.52769904477,0.8403251006715253,-78.57625796162733,9940.000000000002
5088.996848780031,0.841396657385628,-2937.602701045689,9940.000000000002
41.02828756938743,0.844046522815518,-7264.432896369099,9940.000000000002
4950.332855510012,0.845161434512222,-3056.457552419991,9940.000000000002
6586.050318352293,0.8457649192662134,-1654.4140128408926,9940.000000000002
6586.050318352293,0.8463684040202049,-1654.4140128408926,9940.000000000002
-46.32709520490971,0.8490450085768196,-7337.736464772683,9940.000000000002
-1750.4748704635604,0.8522333358734644,-8740.590913365604,9940.000000000002
-1816.1913026227257,0.8554413965484099,-8794.688680319028,9940.000000000002
-8255.033310204179,0.8605829174094825,-14095.14342096008,9940.000000000002
-11347.301959491384,0.8666529869616342,-16640.698973053306,9940.000000000002
-11244.155666702965,0.8726920836695666,-16555.78894482988,9940.000000000002
-12603.23687195284,0.8791392862755737,-17674.584592991578,9940.000000000002
-12424.236728832726,0.8855327385877195,-17527.231675175102,9940.000000000002
-10839.034242694172,0.8914501851382253,-16222.292988585843,9940.000000000002
-12044.335749114787,0.8977295605063972,-17214.497188671292,9940.000000000002
-19648.83604115165,0.9062924207826835,-23474.521829076042,9940.000000000002
-15223.298557795963,0.9135263774275083,-19831.419372777636,9940.000000000002
-18323.242795467475,0.9216911875947048,-22383.29346922882,9940.000000000002
-13051.402782388388,0.928272965787997,-18043.514770462123,9940.000000000002
-11543.8256195703,0.9344020476084957,-16802.47725003027,9940.000000000002
-8029.781951021775,0.9394759298267288,-13909.716502081126,9940.000000000002
-6822.9440429432125,0.9441874218754824,-12916.247536150855,9940.000000000002
1397.3293589038067,0.9464132232930551,-6101.889120939596,9940.000000000002
-2667.9900289583893,0.9495821390139344,-8687.37534703123,8977.483279991291
-7563.8851607057695,0.9499752062995277,-1077.568274879858,0.0
-12022.693151615451,0.9499996252625609,-66.9429912750984,0.0
-21691.734225447548,0.9499999943361359,-1.01179108551446,0.0
-23953.483424072405,0.9499999999143951,-0.015292432919977728,0.0
-8429.533021354757,0.9499999999987061,-0.00023113311272027204,0.0
-5364.589672884713,0.9499999999999804,-3.4934055292978883e-06,0.0
-2660.3690688316183,0.9499999999999996,-5.275774128676858e-08,0.0
-7859.216383650705,0.95,-8.992628863779828e-10,0.0
-7224.553697577746,0.95,0.0,0.0
-13255.761568915195,0.95,0.0,0.0
-6009.066499350629,0.95,0.0,0.0
-8309.855820603929,0.95,0.0,0.0
-6682.4025389462495,0.95,0.0,0.0
-3213.025262535315,0.95,0.0,0.0
-294.4528147099826,0.95,0.0,961.436241584217
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
189.5360860903687,0.95,0.0,1443.404169479968
3036.1548838087824,0.95,4.547473508864641e-13,4348.117228376308
6823.037024714193,0.95,0.0,8212.28267827979
10623.756179898022,0.9492019739390682,2122.1042029859336,9940.000000000002
14445.986650226654,0.9468122422800523,6354.754369406532,9940.000000000002
17130.547889593996,0.9433286001121818,9263.672012798446,9940.000000000002
17865.142922466774,0.9395452757342447,10060.584430420111,9940.000000000002
19018.002141532776,0.9352978482068109,11294.723630105103,9940.000000000002
10734.5519542393,0.9344492084321917,2256.695765596814,9940.000000000002
13861.924524357648,0.9322876026476031,5748.123958907361,9940.000000000002
13888.262361121395,0.9301147045902656,5778.152275819626,9940.000000000002
15652.307471645758,0.9272327187555541,7663.752541673107,9940.000000000002
20596.359319487037,0.9223588981756553,12960.422777580683,9940.000000000002
10497.471084792944,0.9216185616582522,1968.696653052651,9940.000000000002
10828.443537135372,0.9207328735699809,2355.214330294563,9940.000000000002
7916.578099124765,0.9209203526441575,-513.9616293216313,9940.000000000002
10272.86719690715,0.9202826196505994,1695.854223648138,9940.000000000002
11674.769736545,0.9190250113904821,3344.221329550307,9940.000000000002
13177.559805811652,0.9171485479042186,4989.875952547181,9940.000000000002
4203.045343426395,0.9184971081229408,-3696.989705634519,9940.000000000002
6560.395481943226,0.9191086141733044,-1676.4038726200938,9940.000000000002
1942.8225884554327,0.921163860503585,-5634.32349560963,9940.000000000002
-394.6825605539789,0.9239450694940529,-7624.502683848035,9940.000000000002
5366.326426427224,0.9249299157454736,-2699.891634490952,9940.000000000002
12505.020584977357,0.923329880146488,4254.801234899531,9940.000000000002
9221.409273947223,0.9231025685490534,604.4650919547622,9940.000000000002
3310.9210963391465,0.9247300622551119,-4461.667631709304,9940.000000000002
3310.9210963391465,0.9263575559611704,-4461.667631709304,9940.000000000002
3310.9210963391465,0.927985049667229,-4461.667631709304,9940.000000000002
3310.9210963391465,0.9296125433732875,-4461.667631709304,9940.000000000002
3310.9210963391465,0.931240037079346,-4461.667631709304,9940.000000000002
4521.3994855288165,0.9324890600067609,-3424.114726689587,9940.000000000002
6980.983463136957,0.9329690641136349,-1315.8998887397524,9940.000000000002
4609.189306960907,0.9341906384865186,-3348.866308319223,9940.000000000002
2180.0170327618544,0.9361717230912961,-5431.013971918412,9940.000000000002
-1477.103599422592,0.9392779622627833,-8515.55168304468,9940.000000000002
-7432.572462536644,0.9441725139791336,-13418.093651160165,9940.000000000002
-8468.961344797113,0.949292801047236,-14036.932365248686,9661.051650252028
-3833.842648026306,0.9499520863661549,-1807.3876147915212,0.0
-20003.48636562108,0.9499992758228056,-129.36681138161475,0.0
-21786.98296318395,0.9499999890546267,-1.9552784246700412,0.0
-28092.791743597052,0.9499999998345692,-0.02955250784089003,0.0
-20277.391713247798,0.9499999999974996,-0.00044666310645880003,0.0
-18124.67771641851,0.9499999999999622,-6.750899729013327e-06,0.0
-16527.264511231144,0.9499999999999994,-1.0191843102802522e-07,0.0
-15115.273951675643,0.95,-1.4988472685217857e-09,0.0
-10347.688172881075,0.95,0.0,0.0
-10867.182719830704,0.95,0.0,0.0
-7416.691707993983,0.95,0.0,0.0
-3949.8055880964785,0.95,0.0,0.0
-686.5729073519732,0.95,0.0,577.1585507950663
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
1185.9576984286641,0.95,0.0,2460.160916763943
4870.974956813482,0.95,0.0,6220.382608993349
8663.60754669166,0.9499524858135729,126.34932573570757,9940.000000000002
12473.798018252193,0.9483660649818991,4218.596959939925,9940.000000000002
16309.220709744855,0.9452137266186611,8382.67171632302,9940.000000000002
20177.54989472047,0.9405127116302245,12500.899599210517,9940.000000000002
24086.459847110826,0.9342210277421956,16730.792985703163,9940.000000000002
22093.291549275425,0.928737762796195,14581.05212053789,9940.000000000002
6794.494760646569,0.929276074862195,-1475.747348017228,9940.000000000002
18692.51845246009,0.9251638177199842,10935.279676274504,9940.000000000002
16217.687466274334,0.9220499081678909,8280.482144279833,9940.000000000002
12096.085126220876,0.920616388072648,3812.0046049975062,9940.000000000002
3344.704381229478,0.9222333190241363,-4432.710530374734,9940.000000000002
1342.0534392932805,0.9244764031297124,-6149.2684806057605,9940.000000000002
-668.9289198412924,0.9273399630174763,-7850.262286813353,9940.000000000002
-1665.8939866729966,0.9305028923044908,-8670.963929829211,9940.000000000002
-2635.727305926649,0.9339570438497543,-9469.330718238818,9940.000000000002
-5453.530916657148,0.93825732752363,-11788.946650592166,9940.000000000002
-24613.780743677205,0.9483110650255653,-27561.664308195075,9940.000000000002
-24152.6960753814,0.9498274926826767,-4157.187317146787,0.0
-20841.456162548624,0.9499908878495377,-447.93717139887553,0.0
-17483.588930686354,0.9499998622769549,-24.602806248175057,0.0
-14086.76878251053,0.9499999979184236,-0.3718522217143345,0.0
-10658.669983820002,0.9499999999685386,-0.005620256160455028,0.0
-7206.966880616512,0.9499999999995244,-8.494575035911112e-05,0.0
-3739.3337598459457,0.9499999999999927,-1.2838729617214995e-06,0.0
-557.8800055085204,0.9499999999999998,-1.9484332369756885e-08,703.2775946248457
0.0,0.95,-2.9967850423417985e-10,1250.0000000003567
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
0.0,0.95,0.0,1250.0
1890.1835401003266,0.95,2.2737367544323206e-13,3178.7587143880883
5674.387770741077,0.95,0.0,7040.191602797017
9470.103474992087,0.9496925262745267,817.6315499932161,9940.000000000002
13285.004943995129,0.9477697371880285,5113.064599856829,9940.000000000002
17126.766518087043,0.9442876756528465,9259.468807619758,9940.000000000002
21003.062468731598,0.9392485415934109,13400.022994803754,9940.000000000002
24921.567121294625,0.9326202522377454,17625.891419939315,9940.000000000002
28889.954944906298,0.9243917844980211,21881.072347707122,9940.000000000002
14593.077865324765,0.921939684748246,6520.603072865896,9940.000000000002
14447.964775227016,0.919549114345193,6356.984750509657,9940.000000000002
26610.891392079488,0.912238247987973,19440.99445325254,9940.000000000002
18791.77108549434,0.9080847721392893,11044.888114557754,9940.000000000002
9498.571967560005,0.9077681221043696,842.0331150514321,9940.000000000002
16666.907680086966,0.9044719630026334,8765.118616975944,9940.000000000002
6615.493439919159,0.9050662420068613,-1629.1770514978652,9940.000000000002
9082.450608788651,0.9048837212499921,485.3576646759856,9940.000000000002
9256.339533009319,0.9046451505082445,634.4053140079867,9940.000000000002
2118.884257736545,0.9066453490180458,-5483.413493368677,9940.000000000002
4521.3994855288165,0.9078943719454607,-3424.114726689587,9940.000000000002
4543.230728237919,0.9091365690695398,-3405.402232938928,9940.000000000002
923.5347339979244,0.911510508134349,-6507.998799430351,9940.000000000002
-300.4051311994788,0.9142634074293945,-7546.893504003412,9940.000000000002
6867.153099738576,0.9147790019827013,-1413.46877165265,9940.000000000002
3310.9210963391465,0.9164064956887599,-4461.667631709304,9940.000000000002
-1497.4780083777232,0.9195188529026659,-8532.323896496542,9940.000000000002
2044.199443487348,0.9215424025272448,-5547.429048439418,9940.000000000002
2029.4907668722205,0.9235705509983139,-5560.0364855380985,9940.000000000002
